Station,Date,Hour,Tdry,Twet,RH,Tdew
41351,20220623,0,4.3,4.1,96,3.7
41351,20220623,1,4.1,3.9,97,3.7
41351,20220623,2,4.8,4.7,98,4.5
41351,20220623,3,4.4,4.3,98,4.1
41351,20220623,4,3.9,3.8,98,3.6
41351,20220623,5,4.8,4.7,99,4.7
41351,20220623,6,4.1,4,98,3.8
41351,20220623,7,3.1,3,98,2.8
41351,20220623,8,3.4,3.4,99,3.3
41351,20220623,9,7.9,7.8,99,7.8
41351,20220623,10,10,8.9,86,7.8
41351,20220623,11,12.7,10.4,73,8
41351,20220623,12,14.5,10.8,60,6.8
41351,20220623,13,15.3,11.4,60,7.6
41351,20220623,14,15.8,12,61,8.3
41351,20220623,15,15,11.3,61,7.6
41351,20220623,16,14.3,10.7,61,6.9
41351,20220623,17,13.7,10.9,69,8.1
41351,20220623,18,13.4,11.2,75,9.1
41351,20220623,19,12.9,10.7,75,8.6
41351,20220623,20,12.2,10.6,81,9.1
41351,20220623,21,12,10.3,80,8.7
41351,20220623,22,11.3,9.8,82,8.3
41351,20220623,23,10.5,9.3,85,8.1
41351,20220624,0,8.2,7.6,92,7
41351,20220624,1,7.3,7,96,6.7
41351,20220624,2,7.8,7.6,97,7.4
41351,20220624,3,6.9,6.7,97,6.5
41351,20220624,4,8.1,8,98,7.8
41351,20220624,5,10.2,9.9,96,9.6
41351,20220624,6,12.2,11.8,95,11.4
41351,20220624,7,10.8,10.3,93,9.7
41351,20220624,8,12.4,11.6,90,10.8
41351,20220624,9,13.5,12.6,89,11.7
41351,20220624,10,13.4,12.7,92,12.1
41351,20220624,11,13.9,12.8,87,11.8
41351,20220624,12,14.7,13.1,82,11.7
41351,20220624,13,16.4,13.8,73,11.6
41351,20220624,14,15.2,13.3,80,11.8
41351,20220624,15,14.3,13.4,90,12.7
41351,20220624,16,14.3,13.3,89,12.5
41351,20220624,17,14.4,13.2,86,12.1
41351,20220624,18,14.5,13.2,85,12
41351,20220624,19,13.4,13,95,12.6
41351,20220624,20,13.5,13.2,96,12.9
41351,20220624,21,13.7,13.3,95,12.9
41351,20220624,22,13.9,13.6,96,13.3
41351,20220624,23,13.7,13.1,93,12.6
41351,20220625,0,13.5,13,94,12.6
41351,20220625,1,13.7,13.4,96,13.1
41351,20220625,2,13.5,13.3,97,13
41351,20220625,3,13.3,13.1,97,12.8
41351,20220625,4,12,11.8,97,11.5
41351,20220625,5,10.2,10.1,98,9.9
41351,20220625,6,9.9,9.8,98,9.6
41351,20220625,7,9.4,9.3,98,9.1
41351,20220625,8,9.1,9,99,9
41351,20220625,9,10.9,10.8,99,10.8
41351,20220625,10,13.5,13.4,99,13.4
41351,20220625,11,14,13.6,95,13.2
41351,20220625,12,16.1,14.8,86,13.8
41351,20220625,13,16.9,14.9,80,13.4
41351,20220625,14,16.5,14.7,81,13.2
41351,20220625,15,17.7,15.3,76,13.4
41351,20220625,16,16.9,14.4,75,12.4
41351,20220625,17,15.4,13.9,84,12.7
41351,20220625,18,14.3,13.7,93,13.2
41351,20220625,19,13.7,13.3,95,12.9
41351,20220625,20,12.9,12.6,96,12.3
41351,20220625,21,12.7,12.5,97,12.2
41351,20220625,22,11.4,11.3,98,11.1
41351,20220625,23,11.8,11.6,98,11.5
41351,20220626,0,12.6,12.5,99,12.5
41351,20220626,1,11.7,11.5,98,11.4
41351,20220626,2,11.4,11.3,99,11.3
41351,20220626,3,11.2,11.1,99,11.1
41351,20220626,4,10.9,10.8,99,10.8
41351,20220626,5,10.5,10.4,99,10.4
41351,20220626,6,9.6,9.5,99,9.5
41351,20220626,7,8.8,8.7,99,8.7
41351,20220626,8,8.3,8.2,99,8.2
41351,20220626,9,11.8,11.8,100,11.8
41351,20220626,10,13.2,13.1,99,13.1
41351,20220626,11,15.5,14.7,91,14
41351,20220626,12,17.6,16.1,85,15.1
41351,20220626,13,17.4,14.8,74,12.7
41351,20220626,14,17.1,14.1,70,11.6
41351,20220626,15,17.6,14.2,67,11.4
41351,20220626,16,16.8,14.1,73,11.9
41351,20220626,17,14.4,13.2,87,12.3
41351,20220626,18,12.9,12.2,92,11.6
41351,20220626,19,11.2,10.7,94,10.3
41351,20220626,20,9.7,9.4,96,9.1
41351,20220626,21,8.8,8.6,97,8.4
41351,20220626,22,8.3,8.2,98,8
41351,20220626,23,7.1,7,98,6.8
41351,20220627,0,7.6,7.5,99,7.5
41351,20220627,1,8.5,8.4,99,8.4
41351,20220627,2,8.2,8.1,99,8.1
41351,20220627,3,6.9,6.8,99,6.8
41351,20220627,4,7.1,7,99,7
41351,20220627,5,8,7.9,99,7.9
41351,20220627,6,8.2,8.1,99,8.1
41351,20220627,7,7.1,7,99,7
41351,20220627,8,6.7,6.6,99,6.6
41351,20220627,9,10.6,10.5,99,10.5
41351,20220627,10,12.8,12,90,11.2
41351,20220627,11,15.2,11.6,62,8
41351,20220627,12,16.1,12.1,60,8.4
41351,20220627,13,15.5,12.3,67,9.4
41351,20220627,14,15.7,12,62,8.5
41351,20220627,15,15.3,11.3,59,7.4
41351,20220627,16,14.7,11,61,7.3
41351,20220627,17,14,10.6,63,7.1
41351,20220627,18,12.7,10.5,74,8.2
41351,20220627,19,11.8,10.4,83,9
41351,20220627,20,10.6,9.8,90,9
41351,20220627,21,9.7,9.3,94,8.8
41351,20220627,22,10,9.7,96,9.4
41351,20220627,23,10.2,9.8,95,9.4
41351,20220628,0,10.1,9.8,96,9.5
41351,20220628,1,10.1,9.8,96,9.5
41351,20220628,2,9.9,9.6,96,9.3
41351,20220628,3,9.2,9,97,8.8
41351,20220628,4,8.6,8.4,97,8.2
41351,20220628,5,8.1,8,98,7.8
41351,20220628,6,8,7.9,98,7.7
41351,20220628,7,7.5,7.4,98,7.2
41351,20220628,8,7.2,7.1,98,6.9
41351,20220628,9,8.7,8.6,99,8.6
41351,20220628,10,10.3,10.2,98,10
41351,20220628,11,11.7,11.5,97,11.2
41351,20220628,12,14,12.7,85,11.5
41351,20220628,13,15.6,12.9,72,10.6
41351,20220628,14,15.7,12.6,68,9.8
41351,20220628,15,15.8,12.4,65,9.3
41351,20220628,16,15.5,12.6,70,10.1
41351,20220628,17,14,12.2,80,10.6
41351,20220628,18,12.5,11.2,84,9.9
41351,20220628,19,11.6,10.6,88,9.7
41351,20220628,20,10.5,9.9,92,9.3
41351,20220628,21,10.5,10.1,95,9.7
41351,20220628,22,10.8,10.5,96,10.2
41351,20220628,23,10.5,10.3,97,10
41351,20220629,0,12.1,11.8,96,11.5
41351,20220629,1,12.8,12.2,93,11.7
41351,20220629,2,13.6,13.2,95,12.8
41351,20220629,3,13.4,13.1,96,12.8
41351,20220629,4,12.7,12.5,97,12.2
41351,20220629,5,12.6,12.4,97,12.1
41351,20220629,6,12.2,12,97,11.8
41351,20220629,7,12,11.8,97,11.5
41351,20220629,8,12.1,11.9,97,11.6
41351,20220629,9,12.2,11.9,96,11.6
41351,20220629,10,12.3,11.9,95,11.5
41351,20220629,11,12.5,12.1,95,11.7
41351,20220629,12,12.5,12.1,95,11.7
41351,20220629,13,12.4,11.8,93,11.3
41351,20220629,14,12.5,12.2,96,11.9
41351,20220629,15,12.1,11.6,94,11.2
41351,20220629,16,11.7,11.2,94,10.8
41351,20220629,17,11.3,10.8,94,10.4
41351,20220629,18,11.1,10.6,94,10.2
41351,20220629,19,11.3,11,96,10.7
41351,20220629,20,11.4,11,95,10.6
41351,20220629,21,11.7,11.2,94,10.8
41351,20220629,22,12,11.5,94,11.1
41351,20220629,23,12,11.5,94,11.1
41351,20220630,0,12.5,11.2,85,10.1
41351,20220630,1,12.5,10.5,77,8.6
41351,20220630,2,12.1,10.3,79,8.6
41351,20220630,3,12.7,10.2,71,7.6
41351,20220630,4,12.7,10.7,77,8.8
41351,20220630,5,12.7,10.7,77,8.8
41351,20220630,6,12.7,10.6,76,8.6
41351,20220630,7,13,10.7,74,8.5
41351,20220630,8,12.9,10.7,75,8.6
41351,20220630,9,14.4,11.8,72,9.4
41351,20220630,10,15.2,12.6,72,10.2
41351,20220630,11,15.7,12.5,67,9.6
41351,20220630,12,15.7,12.3,65,9.2
41351,20220630,13,15.8,12.5,66,9.5
41351,20220630,14,15.4,12.2,67,9.3
41351,20220630,15,15.2,12.1,67,9.1
41351,20220630,16,15,11.9,67,8.9
41351,20220630,17,14.4,12,74,9.8
41351,20220630,18,13.7,11.4,74,9.2
41351,20220630,19,14,11,67,8
41351,20220630,20,13.9,11.4,72,9
41351,20220630,21,13.6,11.4,75,9.3
41351,20220630,22,13.8,11.5,74,9.3
41351,20220630,23,13.7,11.5,75,9.4
41351,20220701,0,13.9,12.1,80,10.5
41351,20220701,1,14.3,12.4,79,10.7
41351,20220701,2,13.8,11.8,77,9.9
41351,20220701,3,14.2,12.2,78,10.4
41351,20220701,4,14.4,12.4,78,10.6
41351,20220701,5,14.6,13,82,11.6
41351,20220701,6,14.9,12.9,78,11.1
41351,20220701,7,14.8,12.9,79,11.2
41351,20220701,8,13.4,12.1,85,10.9
41351,20220701,9,15.2,13.6,83,12.3
41351,20220701,10,15.9,13.7,77,11.9
41351,20220701,11,15.1,13.9,87,13
41351,20220701,12,15.8,13.3,74,11.2
41351,20220701,13,16,13.5,74,11.4
41351,20220701,14,15.7,12.9,71,10.5
41351,20220701,15,15,13,78,11.2
41351,20220701,16,14.6,12.2,74,10
41351,20220701,17,13.3,11.7,81,10.1
41351,20220701,18,13,11,77,9.1
41351,20220701,19,12,10.7,84,9.4
41351,20220701,20,11.8,10.6,85,9.4
41351,20220701,21,11.6,10.5,86,9.3
41351,20220701,22,10.3,9.5,90,8.7
41351,20220701,23,9.6,9.2,94,8.7
41351,20220702,0,11,9.6,83,8.2
41351,20220702,1,11.4,9.4,75,7.1
41351,20220702,2,10.4,8.3,73,5.8
41351,20220702,3,11.5,9.7,78,7.8
41351,20220702,4,11.3,9.4,77,7.4
41351,20220702,5,10.3,8.7,79,6.8
41351,20220702,6,9.6,8.5,86,7.4
41351,20220702,7,9.7,8.6,86,7.5
41351,20220702,8,11.1,9.4,79,7.6
41351,20220702,9,12.5,10.1,72,7.6
41351,20220702,10,14.4,11.5,68,8.6
41351,20220702,11,13.5,11.4,76,9.4
41351,20220702,12,13.6,11.7,78,9.9
41351,20220702,13,14.4,11.5,69,8.8
41351,20220702,14,15.6,12.2,65,9.1
41351,20220702,15,14.4,11.6,70,9
41351,20220702,16,14.6,11.5,67,8.6
41351,20220702,17,12.3,10.4,78,8.6
41351,20220702,18,10.4,9.4,87,8.3
41351,20220702,19,9.3,8.6,90,7.8
41351,20220702,20,8.8,8.3,93,7.7
41351,20220702,21,7.5,7.2,96,6.9
41351,20220702,22,7.2,7,97,6.8
41351,20220702,23,7.9,7.8,98,7.6
41351,20220703,0,8,7.9,98,7.7
41351,20220703,1,7.8,7.7,98,7.5
41351,20220703,2,7.2,7.1,98,6.9
41351,20220703,3,6,5.9,98,5.7
41351,20220703,4,7,6.9,99,6.9
41351,20220703,5,6.3,6.2,98,6
41351,20220703,6,5.9,5.8,99,5.8
41351,20220703,7,5.3,5.2,99,5.2
41351,20220703,8,7.6,7.5,99,7.5
41351,20220703,9,9.2,9.1,99,9.1
41351,20220703,10,11.5,11.3,98,11.2
41351,20220703,11,12.8,11.7,87,10.7
41351,20220703,12,14.2,12.6,82,11.2
41351,20220703,13,14.4,12.4,78,10.6
41351,20220703,14,15.8,12.1,62,8.6
41351,20220703,15,15.5,12,64,8.7
41351,20220703,16,13.2,11.7,83,10.4
41351,20220703,17,12.7,11.3,84,10.1
41351,20220703,18,11.7,10.5,85,9.3
41351,20220703,19,9.4,8.9,93,8.3
41351,20220703,20,9.6,9.1,93,8.5
41351,20220703,21,8.9,8.5,94,8
41351,20220703,22,8.3,8.1,97,7.9
41351,20220703,23,9.7,9.5,97,9.3
41351,20220704,0,10.1,9.5,92,8.9
41351,20220704,1,8.6,8.2,95,7.8
41351,20220704,2,7.5,7.2,96,6.9
41351,20220704,3,6.8,6.7,98,6.5
41351,20220704,4,7.7,7.6,98,7.4
41351,20220704,5,6.7,6.6,98,6.4
41351,20220704,6,6.3,6.2,98,6
41351,20220704,7,6.6,6.5,99,6.5
41351,20220704,8,7.5,7.4,99,7.4
41351,20220704,9,10.7,10.6,99,10.6
41351,20220704,10,14.1,11.6,72,9.1
41351,20220704,11,15,11.5,63,8
41351,20220704,12,14.9,11.3,62,7.7
41351,20220704,13,15.3,11.9,64,8.5
41351,20220704,14,15.3,11.8,63,8.3
41351,20220704,15,14.9,11.6,65,8.4
41351,20220704,16,14.2,11.5,70,8.8
41351,20220704,17,12.8,11.2,81,9.6
41351,20220704,18,11.4,10.5,89,9.7
41351,20220704,19,10.6,10,92,9.4
41351,20220704,20,10,9.6,94,9.1
41351,20220704,21,9.6,9.2,95,8.8
41351,20220704,22,9.5,9.3,97,9.1
41351,20220704,23,9.3,9.1,97,8.9
41351,20220705,0,9.3,9.2,98,9
41351,20220705,1,9.1,9,98,8.8
41351,20220705,2,8.9,8.8,98,8.6
41351,20220705,3,8.6,8.5,98,8.3
41351,20220705,4,8.6,8.5,98,8.3
41351,20220705,5,9,8.9,98,8.7
41351,20220705,6,9.3,9.2,98,9
41351,20220705,7,9.3,9.2,99,9.2
41351,20220705,8,10.1,10,99,10
41351,20220705,9,11.2,11.1,99,11.1
41351,20220705,10,12.1,12,99,12
41351,20220705,11,12.9,12.8,99,12.8
41351,20220705,12,14.6,14.1,94,13.7
41351,20220705,13,14.4,13.8,93,13.3
41351,20220705,14,13.7,13.1,93,12.6
41351,20220705,15,13.6,13.2,95,12.8
41351,20220705,16,14.1,13.9,98,13.8
41351,20220705,17,14.7,14.5,98,14.4
41351,20220705,18,15,14.8,98,14.7
41351,20220705,19,15.2,15.1,99,15
41351,20220705,20,15.3,15.2,99,15.1
41351,20220705,21,15.5,15.4,99,15.3
41351,20220705,22,15.8,15.7,99,15.6
41351,20220705,23,15.5,15.4,99,15.3
41351,20220706,0,14.7,14.4,97,14.2
41351,20220706,1,13.4,13,95,12.6
41351,20220706,2,13.5,13.3,97,13
41351,20220706,3,14.1,13.9,98,13.8
41351,20220706,4,15.8,15.3,95,15
41351,20220706,5,15.6,15.2,96,15
41351,20220706,6,15.2,14.9,97,14.7
41351,20220706,7,14.4,13.6,91,13
41351,20220706,8,14,13.1,90,12.4
41351,20220706,9,13.9,12.9,89,12.1
41351,20220706,10,14.3,13.1,86,12
41351,20220706,11,14.6,13,82,11.6
41351,20220706,12,14.9,13.2,81,11.7
41351,20220706,13,15.3,13.1,76,11.1
41351,20220706,14,15.8,13.5,76,11.6
41351,20220706,15,15.9,13.3,73,11.1
41351,20220706,16,15,12.8,76,10.8
41351,20220706,17,14.7,12.7,78,10.9
41351,20220706,18,12,11.3,91,10.6
41351,20220706,19,10.5,10.1,95,9.7
41351,20220706,20,9.8,9.6,97,9.4
41351,20220706,21,9.1,9,98,8.8
41351,20220706,22,9,8.9,98,8.7
41351,20220706,23,9.6,9.5,99,9.5
41351,20220707,0,10.9,10.8,99,10.8
41351,20220707,1,13.4,13.2,98,13.1
41351,20220707,2,14.7,13,81,11.5
41351,20220707,3,14.8,13,80,11.4
41351,20220707,4,14.7,12.8,79,11.1
41351,20220707,5,14.9,12.9,78,11.1
41351,20220707,6,14.8,12.9,79,11.2
41351,20220707,7,14.6,12.7,79,11
41351,20220707,8,14.7,12.8,79,11.1
41351,20220707,9,15,13.1,79,11.4
41351,20220707,10,15.6,13.4,77,11.6
41351,20220707,11,15.8,13.3,74,11.2
41351,20220707,12,15.8,13.4,75,11.4
41351,20220707,13,15.7,13.5,77,11.7
41351,20220707,14,15.4,13.3,78,11.6
41351,20220707,15,14.3,13.2,88,12.3
41351,20220707,16,14,13.3,92,12.7
41351,20220707,17,13.8,13.1,92,12.5
41351,20220707,18,13.9,13.4,94,13
41351,20220707,19,14,13.6,95,13.2
41351,20220707,20,14,13.6,95,13.2
41351,20220707,21,14.1,13.8,96,13.5
41351,20220707,22,14.4,13.9,94,13.5
41351,20220707,23,14.4,14,95,13.6
41351,20220708,0,14.4,14.1,97,13.9
41351,20220708,1,14.6,14.3,97,14.1
41351,20220708,2,14.9,14.7,98,14.6
41351,20220708,3,15.4,15.2,98,15.1
41351,20220708,4,15.3,15,97,14.8
41351,20220708,5,15.9,15.7,98,15.6
41351,20220708,6,15.7,15.3,96,15.1
41351,20220708,7,16.1,15.9,98,15.8
41351,20220708,8,16.4,16.2,98,16.1
41351,20220708,9,17.2,17,98,16.9
41351,20220708,10,17.8,17.5,97,17.3
41351,20220708,11,19.1,18.4,93,18
41351,20220708,12,19.8,18.5,88,17.8
41351,20220708,13,19.6,18.3,88,17.6
41351,20220708,14,18.7,18.2,95,17.9
41351,20220708,15,18.2,18,98,17.9
41351,20220708,16,17.6,17.2,96,17
41351,20220708,17,17.4,17.1,97,16.9
41351,20220708,18,17.1,16.6,95,16.3
41351,20220708,19,17.2,16.2,90,15.6
41351,20220708,20,17.2,16.2,90,15.6
41351,20220708,21,17.3,16.4,91,15.8
41351,20220708,22,17,15.9,89,15.2
41351,20220708,23,16.8,15.7,89,15
41351,20220709,0,16.4,15.3,88,14.4
41351,20220709,1,16,15.1,90,14.4
41351,20220709,2,15.8,14.7,88,13.8
41351,20220709,3,15.8,14.8,89,14
41351,20220709,4,15.5,14.5,89,13.7
41351,20220709,5,16.2,14.9,86,13.9
41351,20220709,6,16.3,14.9,85,13.8
41351,20220709,7,16.3,14.8,84,13.6
41351,20220709,8,15.9,14.5,85,13.4
41351,20220709,9,16.5,14.8,82,13.4
41351,20220709,10,17.3,14.8,75,12.8
41351,20220709,11,17.9,14.3,65,11.3
41351,20220709,12,18.2,14.6,66,11.8
41351,20220709,13,18.3,14.6,65,11.6
41351,20220709,14,18.2,14.6,66,11.8
41351,20220709,15,18,14.3,65,11.3
41351,20220709,16,17.6,14.3,68,11.6
41351,20220709,17,16.4,14,75,12
41351,20220709,18,15.1,13.4,82,12.1
41351,20220709,19,14.6,13.5,88,12.6
41351,20220709,20,14.3,13.4,90,12.7
41351,20220709,21,14.7,13.9,91,13.3
41351,20220709,22,14.1,13.5,93,13
41351,20220709,23,14.7,14.2,94,13.8
41351,20220710,0,14.3,13.9,95,13.5
41351,20220710,1,14,13.5,94,13.1
41351,20220710,2,13.6,13,93,12.5
41351,20220710,3,11.3,11,96,10.7
41351,20220710,4,10,9.8,97,9.6
41351,20220710,5,10.2,10.1,98,9.9
41351,20220710,6,11.2,11.1,98,10.9
41351,20220710,7,10.6,10.5,98,10.3
41351,20220710,8,10.2,10.1,98,9.9
41351,20220710,9,13.3,13.2,99,13.2
41351,20220710,10,15.2,14.3,90,13.6
41351,20220710,11,16.4,14.8,83,13.5
41351,20220710,12,17,15.1,81,13.7
41351,20220710,13,17.6,15.5,79,13.9
41351,20220710,14,17.9,15.2,74,13.2
41351,20220710,15,17.2,14.7,75,12.7
41351,20220710,16,16.6,15,83,13.7
41351,20220710,17,15.6,14.4,87,13.5
41351,20220710,18,14.5,13.9,93,13.4
41351,20220710,19,13.8,13.5,96,13.2
41351,20220710,20,13.1,12.9,97,12.6
41351,20220710,21,12.6,12.4,98,12.3
41351,20220710,22,12.1,11.9,98,11.8
41351,20220710,23,11.6,11.4,98,11.3
41351,20220711,0,11.8,11.7,99,11.6
41351,20220711,1,12.5,12.4,99,12.4
41351,20220711,2,13.1,13,99,13
41351,20220711,3,13.5,13.4,99,13.4
41351,20220711,4,13.9,13.8,99,13.8
41351,20220711,5,13.7,13.6,99,13.6
41351,20220711,6,13.3,13.1,98,13
41351,20220711,7,12.8,12.6,98,12.5
41351,20220711,8,13.7,13.5,97,13.3
41351,20220711,9,14.9,14.2,92,13.6
41351,20220711,10,15.4,14.1,86,13.1
41351,20220711,11,15.3,14.2,88,13.3
41351,20220711,12,15.7,14,82,12.6
41351,20220711,13,15.3,13.5,81,12.1
41351,20220711,14,14.8,13.9,90,13.2
41351,20220711,15,14.5,13.9,93,13.4
41351,20220711,16,14.3,13.8,94,13.4
41351,20220711,17,14.5,14.2,96,13.9
41351,20220711,18,14.8,14.5,96,14.2
41351,20220711,19,14.7,14.4,96,14.1
41351,20220711,20,15.2,14.9,97,14.7
41351,20220711,21,15.3,14.9,95,14.5
41351,20220711,22,16.5,16,95,15.7
41351,20220711,23,17.5,17.1,96,16.9
41351,20220712,0,17.4,17.1,97,16.9
41351,20220712,1,17.6,17.2,96,17
41351,20220712,2,17.4,17.1,97,16.9
41351,20220712,3,17.5,17.1,96,16.9
41351,20220712,4,17.5,17.1,96,16.9
41351,20220712,5,17.4,17.1,97,16.9
41351,20220712,6,17.6,17.4,98,17.3
41351,20220712,7,17.8,17.5,97,17.3
41351,20220712,8,17.7,17.4,97,17.2
41351,20220712,9,16.1,15.9,98,15.8
41351,20220712,10,15.9,15.7,98,15.6
41351,20220712,11,16.9,16.5,96,16.3
41351,20220712,12,17.9,16.4,85,15.4
41351,20220712,13,17.4,15.4,80,13.9
41351,20220712,14,16.1,14.5,83,13.2
41351,20220712,15,16.7,14.1,74,12.1
41351,20220712,16,15.8,13.4,75,11.4
41351,20220712,17,15,13.2,80,11.6
41351,20220712,18,15.1,12.8,75,10.7
41351,20220712,19,14.8,12.5,75,10.4
41351,20220712,20,14.7,11.6,67,8.7
41351,20220712,21,14.7,11.9,70,9.3
41351,20220712,22,14.7,12.4,75,10.3
41351,20220712,23,14.9,12.6,75,10.5
41351,20220713,0,14.5,12.8,81,11.3
41351,20220713,1,14.5,12.9,82,11.5
41351,20220713,2,13.9,13,90,12.3
41351,20220713,3,14.6,13.2,84,11.9
41351,20220713,4,14.5,13.2,86,12.2
41351,20220713,5,14.7,13.4,86,12.4
41351,20220713,6,14.6,13.4,87,12.5
41351,20220713,7,14.5,13.8,92,13.2
41351,20220713,8,14.5,13.9,93,13.4
41351,20220713,9,15.1,14.2,90,13.5
41351,20220713,10,15.7,14.6,88,13.7
41351,20220713,11,14.8,14.1,92,13.5
41351,20220713,12,16.8,15.3,84,14.1
41351,20220713,13,14.6,14.1,94,13.7
41351,20220713,14,16.3,14.8,84,13.6
41351,20220713,15,15.4,14.3,88,13.4
41351,20220713,16,14.5,14.1,95,13.7
41351,20220713,17,14.5,14,94,13.6
41351,20220713,18,14.4,13.7,92,13.1
41351,20220713,19,13.5,13.1,95,12.7
41351,20220713,20,13.7,13.4,96,13.1
41351,20220713,21,13.4,13.1,96,12.8
41351,20220713,22,13.4,13.1,96,12.8
41351,20220713,23,13.1,12.9,97,12.6
41351,20220714,0,13.3,13.1,97,12.8
41351,20220714,1,12.8,12.6,98,12.5
41351,20220714,2,13.1,12.9,98,12.8
41351,20220714,3,13,12.8,98,12.7
41351,20220714,4,12.8,12.6,97,12.3
41351,20220714,5,11.9,11.7,98,11.6
41351,20220714,6,12.1,11.9,98,11.8
41351,20220714,7,11.4,11.3,99,11.3
41351,20220714,8,11,10.9,99,10.9
41351,20220714,9,11.8,11.7,99,11.6
41351,20220714,10,13.2,13.1,99,13.1
41351,20220714,11,13.4,13.3,99,13.3
41351,20220714,12,14.3,14.1,98,14
41351,20220714,13,14.2,13.8,95,13.4
41351,20220714,14,13.9,13.4,94,13
41351,20220714,15,12.7,12.1,93,11.6
41351,20220714,16,12.4,12.1,96,11.8
41351,20220714,17,12.2,11.8,95,11.4
41351,20220714,18,12.2,11.8,95,11.4
41351,20220714,19,12.1,11.8,96,11.5
41351,20220714,20,11.7,11.3,95,10.9
41351,20220714,21,11.8,11.4,95,11
41351,20220714,22,11.6,11,92,10.4
41351,20220714,23,11.4,10.8,92,10.2
41351,20220715,0,11.3,10.7,92,10.1
41351,20220715,1,11,10.5,94,10.1
41351,20220715,2,11.4,10.9,94,10.5
41351,20220715,3,11.3,11,96,10.7
41351,20220715,4,11.2,10.9,96,10.6
41351,20220715,5,11,10.7,96,10.4
41351,20220715,6,10.2,10,97,9.8
41351,20220715,7,9.5,9.4,98,9.2
41351,20220715,8,9.4,9.3,98,9.1
41351,20220715,9,12.8,12.7,99,12.7
41351,20220715,10,14.5,13.2,85,12
41351,20220715,11,15.2,13.1,77,11.2
41351,20220715,12,16.6,13.2,66,10.2
41351,20220715,13,17.6,13.7,62,10.3
41351,20220715,14,15,12.8,76,10.8
41351,20220715,15,15.6,13,73,10.8
41351,20220715,16,15.2,12,66,8.9
41351,20220715,17,13.4,11.1,74,8.9
41351,20220715,18,11.8,10.2,81,8.7
41351,20220715,19,10,9.2,90,8.4
41351,20220715,20,8.9,8.5,95,8.2
41351,20220715,21,9.2,8.8,94,8.3
41351,20220715,22,7.5,7.2,95,6.8
41351,20220715,23,7.3,7.1,97,6.9
41351,20220716,0,6.8,6.7,98,6.5
41351,20220716,1,6.4,6.3,98,6.1
41351,20220716,2,7.5,7.4,99,7.4
41351,20220716,3,10.2,10.1,98,9.9
41351,20220716,4,9.8,9.7,98,9.5
41351,20220716,5,9.3,9.2,98,9
41351,20220716,6,7.3,7.2,98,7
41351,20220716,7,6.6,6.5,98,6.3
41351,20220716,8,6.3,6.2,99,6.2
41351,20220716,9,10.2,10.1,99,10.1
41351,20220716,10,11.9,10.5,83,9.1
41351,20220716,11,12.5,9.9,70,7.2
41351,20220716,12,13.4,10.9,72,8.5
41351,20220716,13,12.8,11.2,81,9.6
41351,20220716,14,12.5,10.2,73,7.8
41351,20220716,15,14.4,11.6,70,9
41351,20220716,16,13.5,10.6,68,7.7
41351,20220716,17,12,9.7,73,7.3
41351,20220716,18,10.5,9,81,7.4
41351,20220716,19,9.4,8.4,86,7.2
41351,20220716,20,7.5,7.1,94,6.6
41351,20220716,21,8.6,8,92,7.4
41351,20220716,22,9.9,9.2,91,8.5
41351,20220716,23,9.2,8.8,94,8.3
41351,20220717,0,7.7,7.4,96,7.1
41351,20220717,1,8,7.8,97,7.6
41351,20220717,2,6.5,6.4,98,6.2
41351,20220717,3,5.6,5.5,98,5.3
41351,20220717,4,5.5,5.4,99,5.4
41351,20220717,5,5.3,5.2,99,5.2
41351,20220717,6,4.7,4.6,99,4.6
41351,20220717,7,4.8,4.7,99,4.7
41351,20220717,8,4.7,4.6,99,4.6
41351,20220717,9,8,7.9,99,7.9
41351,20220717,10,11.3,10.7,93,10.2
41351,20220717,11,13.8,11.9,79,10.2
41351,20220717,12,14.7,10.6,57,6.3
41351,20220717,13,15.5,11.1,55,6.5
41351,20220717,14,14.9,10.7,56,6.2
41351,20220717,15,14.4,10.2,55,5.5
41351,20220717,16,13.2,9.7,61,5.9
41351,20220717,17,12.2,9.2,65,5.8
41351,20220717,18,9.4,8.1,83,6.7
41351,20220717,19,7.5,7,92,6.3
41351,20220717,20,6.6,6.3,95,5.9
41351,20220717,21,5.7,5.5,96,5.1
41351,20220717,22,5.3,5.1,97,4.9
41351,20220717,23,4.7,4.6,98,4.4
41351,20220718,0,3.7,3.6,98,3.4
41351,20220718,1,3.6,3.5,98,3.3
41351,20220718,2,4.1,4.1,99,4
41351,20220718,3,4.8,4.7,99,4.7
41351,20220718,4,6,5.9,99,5.9
41351,20220718,5,6.7,6.6,99,6.6
41351,20220718,6,7.1,7,99,7
41351,20220718,7,7.5,7.4,99,7.4
41351,20220718,8,8,7.9,99,7.9
41351,20220718,9,8.9,8.8,99,8.8
41351,20220718,10,9.8,9.7,98,9.5
41351,20220718,11,11.3,10.8,94,10.4
41351,20220718,12,12.5,11.1,83,9.7
41351,20220718,13,13.6,11.6,77,9.6
41351,20220718,14,14.8,11.5,65,8.3
41351,20220718,15,13.8,11.6,75,9.5
41351,20220718,16,15,11.9,67,8.9
41351,20220718,17,13.7,11.3,73,9
41351,20220718,18,12.5,11,82,9.5
41351,20220718,19,12.9,11.7,86,10.6
41351,20220718,20,13.3,12.5,91,11.9
41351,20220718,21,11.9,11.5,95,11.1
